,state,county,votes,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,score
1703,Texas,Ochiltree,29,10758,10223,5.2,10223,8.9,31.5,10.3,49.1,95.4,1.0,1.4,0.8,0.0,1.3,51.5,45.8,83.6,21.8,42.7,69.5,15.3,500,17.8,4057,70.0,9.8,80100,3736,2.78,23382,49964,17.3,374,4176,0.7,785,1073,0.0,0.0,0.0,0.0,0.0,0.0,0,139177,97444,10288,9184,7,917.63,11.1,44031.75
1704,Texas,Oldham,4,2070,2052,0.9,2052,4.0,28.1,13.9,48.9,92.3,3.6,1.1,1.2,0.0,1.8,14.6,78.6,88.2,3.5,10.4,87.3,31.3,83,17.6,846,72.6,4.9,83700,748,2.35,22519,48929,14.2,38,505,-6.3,169,114,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16797,8118,2919,0,1500.53,1.4,44031.75
1705,Texas,Orange,816,83433,81837,2.0,81837,6.7,24.7,15.1,50.5,87.8,8.8,0.7,1.1,0.1,1.5,6.9,81.6,85.8,2.2,5.3,86.2,13.0,6481,22.9,36080,76.0,9.1,91900,31162,2.62,24736,49507,14.4,1361,19530,1.8,4665,6682,6.1,0.0,0.0,0.0,0.0,26.8,0,114354,851995,10328,85256,428,333.67,245.3,44031.75
1706,Texas,Palo Pinto,230,28096,28111,-0.1,28111,6.6,24.2,18.2,50.9,94.2,2.5,1.0,0.7,0.1,1.5,19.8,75.5,85.9,6.2,12.9,79.4,15.1,2430,23.7,15311,71.6,10.5,85200,10491,2.64,23655,41670,18.5,627,6702,3.3,2076,2948,0.0,0.0,0.0,0.0,0.0,0.0,307163,0,272673,9972,44899,5,951.79,29.5,44031.75
1707,Texas,Panola,130,23769,23796,-0.1,23796,6.4,24.2,16.9,50.5,81.0,16.0,0.6,0.5,0.1,1.7,9.1,73.1,87.4,4.1,6.7,83.5,11.8,1737,24.8,10972,81.4,2.6,83900,8873,2.63,26525,52453,12.7,487,7664,-12.0,1537,1651,0.0,0.0,0.0,0.0,0.0,26.8,264006,80032,221953,9638,18337,14,801.75,29.7,44031.75
1708,Texas,Parker,1474,123164,116927,5.3,116927,5.7,24.4,14.8,50.0,95.1,1.7,0.9,0.7,0.1,1.6,11.4,84.4,86.2,4.1,8.5,88.1,25.0,10653,31.0,47807,79.2,6.7,152900,42322,2.72,30692,64515,10.9,2379,26889,3.4,11363,12395,0.0,0.0,0.0,0.0,4.5,24.0,550365,524204,1517829,13971,110365,382,903.48,129.4,44031.75
1709,Texas,Parmer,26,9908,10269,-3.5,10269,8.2,29.1,12.7,48.3,94.4,1.7,2.0,0.5,0.3,1.0,62.1,35.9,83.4,17.7,49.4,62.5,16.2,367,15.0,3785,71.2,4.7,86400,3215,3.12,19304,44943,21.3,207,3383,11.2,480,718,0.0,0.0,0.0,0.0,0.0,0.0,0,224947,39479,4199,1827,13,880.78,11.7,44031.75
1710,Texas,Pecos,488,15893,15507,2.5,15507,7.6,24.5,12.4,43.3,92.2,4.4,1.1,1.2,0.1,1.0,67.6,26.5,81.8,14.3,52.2,68.7,12.7,825,17.0,5596,65.4,13.1,64300,4588,2.89,20245,47019,16.7,337,4625,3.0,898,1211,0.0,0.0,0.0,0.0,0.0,15.0,0,117045,153994,9730,24316,7,4763.85,3.3,44031.75
1711,Texas,Polk,322,46079,45413,1.5,45413,5.6,20.5,19.9,46.4,84.1,11.4,2.2,0.7,0.1,1.4,14.4,71.0,85.5,6.4,13.3,76.9,11.3,4558,26.1,23934,79.6,3.1,78600,16980,2.44,19498,37855,20.2,712,8333,-1.6,3507,4518,0.0,0.0,0.0,0.0,0.0,28.3,98527,51110,445440,9587,33372,469,1057.09,43.0,44031.75
1712,Texas,Potter,1091,121627,121073,0.5,121073,8.3,27.6,11.6,48.7,81.1,10.6,1.3,4.8,0.1,2.0,37.4,46.3,78.9,13.9,30.6,75.7,15.6,7520,18.3,49045,58.5,21.0,85900,42751,2.72,19861,37951,23.1,3630,60849,1.3,7985,10506,0.0,1.8,0.0,0.0,17.0,28.0,0,2064050,2489973,20620,326019,853,908.37,133.3,44031.75
1713,Texas,Presidio,447,6976,7817,-10.8,7818,7.1,26.0,21.0,50.1,94.3,1.5,1.6,1.6,0.0,0.9,82.7,14.0,87.6,30.9,87.1,54.7,23.6,374,15.7,3824,71.9,11.2,48500,2616,2.88,16175,29634,24.8,130,1000,8.1,746,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3170,42509,5616,5009,9,3855.24,2.0,44031.75
1714,Texas,Rains,89,11032,10914,1.1,10914,5.0,20.2,23.6,50.0,93.6,2.9,1.1,0.8,0.0,1.5,8.2,86.2,86.5,4.1,7.2,82.2,11.0,1375,32.6,5285,81.4,4.7,96300,4232,2.57,21946,44478,13.6,158,1310,4.5,816,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,93947,8372,6194,5,229.45,47.6,44031.75
1715,Texas,Randall,1479,128220,120725,6.2,120725,6.6,24.3,13.6,50.8,92.5,3.2,0.9,1.7,0.1,1.7,19.5,74.3,83.8,4.4,10.8,91.1,30.2,9293,19.2,53497,69.1,18.3,141900,48080,2.52,29124,58529,10.3,2397,32194,-0.7,9873,11877,0.0,0.3,0.0,0.0,5.6,26.7,0,0,1465538,12995,131874,62,911.54,132.4,44031.75
1716,Texas,Reagan,7,3755,3367,11.5,3367,8.4,30.3,10.3,47.7,92.1,3.9,1.1,0.7,0.0,2.2,65.9,30.2,86.6,22.4,50.8,61.2,10.6,93,17.7,1379,72.5,3.0,66200,1178,2.87,26633,61250,9.5,115,1313,18.3,346,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4392,23721,7936,2216,19,1175.3,2.9,44031.75
1717,Texas,Real,23,3371,3309,1.9,3309,5.2,17.3,28.5,50.6,94.7,0.9,1.9,0.3,0.4,1.8,26.7,69.6,82.1,2.7,13.2,76.6,19.5,392,20.7,2597,76.8,0.2,102200,1127,2.89,17931,33885,20.2,78,541,-1.1,440,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9440,3128,3662,0,699.2,4.7,44031.75
1718,Texas,Red River,87,12446,12864,-3.2,12860,5.2,20.2,22.8,51.7,79.0,17.4,1.5,0.3,0.0,1.7,7.2,73.1,84.9,3.0,5.5,76.7,14.5,1059,26.6,6855,70.8,7.7,69200,5052,2.47,19014,31712,16.1,169,1375,-6.1,862,1116,0.0,0.0,0.0,0.0,0.0,0.0,101783,15100,61221,4687,0,8,1036.58,12.4,44031.75
1719,Texas,Reeves,563,14349,13783,4.1,13783,6.0,22.5,12.0,39.9,91.6,5.5,0.9,1.1,0.1,0.8,74.4,19.1,83.3,17.2,62.1,63.2,10.5,603,16.8,4624,75.0,9.7,40100,3542,3.31,15467,40571,21.9,214,2337,1.4,564,529,0.0,0.0,0.0,0.0,44.8,18.0,0,0,113223,10197,12449,3,2635.38,5.2,44031.75
1720,Texas,Refugio,253,7302,7383,-1.1,7383,6.0,23.1,20.7,50.5,90.0,6.7,1.0,0.8,0.0,1.5,49.8,42.5,84.0,3.8,27.5,78.6,11.2,601,22.4,3718,77.6,4.0,66300,2818,2.5,23174,44548,16.2,150,1744,5.3,498,802,0.0,0.0,0.0,0.0,0.0,0.0,0,17991,61964,8465,0,22,770.44,9.6,44031.75
1721,Texas,Roberts,2,928,929,-0.1,929,4.2,24.7,18.6,50.8,96.6,0.5,0.3,0.2,0.0,2.4,10.9,86.4,87.1,1.4,3.3,92.6,33.2,35,15.6,439,90.1,0.0,104600,374,2.75,36172,67321,3.0,14,0,0.0,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,924.06,1.0,44031.75
1722,Texas,Robertson,289,16500,16622,-0.7,16622,6.7,24.4,18.5,50.5,76.0,20.6,0.9,0.8,0.1,1.6,19.7,58.3,91.1,5.4,15.3,76.3,15.8,956,26.5,8541,71.2,8.8,77400,5851,2.79,21709,40601,20.7,278,2740,8.7,1209,1000,0.0,0.0,0.0,0.0,0.0,29.7,0,0,115236,7285,15197,9,855.68,19.4,44031.75
1723,Texas,Rockwall,1038,87809,78337,12.1,78337,6.1,27.7,11.8,51.0,88.4,6.1,0.8,2.8,0.1,1.8,17.0,72.6,89.3,9.5,15.7,91.2,36.5,5062,30.8,30626,83.6,7.6,187800,26820,2.99,34617,86119,5.9,1885,20809,0.6,8134,8194,3.8,0.0,0.0,0.0,5.9,29.8,301261,0,946288,12797,105900,965,127.04,616.7,44031.75
1724,Texas,Runnels,55,10416,10501,-0.8,10501,5.5,24.0,20.6,50.0,93.8,2.6,1.6,0.7,0.1,1.1,33.9,62.3,94.0,5.5,13.1,77.6,14.9,877,18.1,5272,73.3,5.1,59100,3818,2.67,20235,37667,21.9,231,2355,2.6,821,1245,0.0,0.0,0.0,0.0,0.0,0.0,206973,24642,128394,12439,5612,4,1050.95,10.0,44031.75
1725,Texas,Rusk,276,53923,53336,1.1,53330,6.5,23.2,15.1,47.1,78.9,17.7,1.0,0.7,0.1,1.6,16.1,64.3,81.8,6.4,13.2,79.8,13.8,4364,24.1,21366,76.0,6.0,93000,17772,2.73,21640,45752,17.8,834,12017,1.0,3057,3256,0.0,0.0,0.0,0.0,0.0,0.0,0,99785,354320,7313,29742,3,924.03,57.7,44031.75
1726,Texas,Sabine,82,10350,10835,-4.5,10834,4.3,18.6,28.6,50.7,89.8,7.5,0.8,0.4,0.0,1.5,4.3,86.1,90.8,1.7,5.0,80.3,13.4,1488,28.8,8009,87.2,1.5,69300,4161,2.52,18762,32963,25.8,171,1310,-7.8,711,599,0.0,0.0,0.0,0.0,0.0,0.0,0,0,51907,5116,3346,0,491.39,22.0,44031.75
1727,Texas,San Augustine,62,8610,8864,-2.9,8865,6.0,20.4,25.3,51.3,74.7,22.8,0.6,0.5,0.0,1.5,7.4,68.3,90.6,1.7,4.5,77.2,12.4,901,26.5,5348,77.7,4.2,68100,3275,2.63,18695,28390,26.4,129,1165,0.3,516,494,0.0,0.0,0.0,0.0,0.0,0.0,0,6382,70092,8070,1381,0,530.66,16.7,44031.75
1728,Texas,San Jacinto,193,27099,26381,2.7,26384,5.5,22.4,20.0,49.6,86.2,10.3,0.9,0.5,0.0,1.9,12.7,74.9,87.2,3.2,8.5,78.9,12.0,2308,40.4,13138,83.0,2.6,88200,9425,2.81,24733,46107,20.1,196,1014,1.6,1744,1894,0.0,0.0,0.0,0.0,0.0,0.0,0,0,54707,2207,3968,2,569.24,46.3,44031.75
1729,Texas,San Patricio,849,66915,64807,3.3,64804,7.1,27.3,14.2,49.8,94.2,2.2,0.9,1.1,0.1,1.4,56.0,40.2,83.4,4.8,35.8,77.0,14.7,5350,22.3,27016,68.6,15.2,89800,22147,2.91,23373,50657,17.0,1044,15936,5.0,4259,5226,0.0,0.0,0.0,0.0,27.2,27.6,0,135182,621585,9101,77569,243,693.45,93.5,44031.75
1730,Texas,San Saba,27,5622,6131,-8.3,6131,5.8,20.8,22.8,47.7,94.4,2.5,1.3,0.3,0.0,1.6,29.1,67.1,87.7,7.4,21.6,81.0,13.1,457,18.8,3168,79.4,3.9,71300,2035,2.67,18009,37743,15.2,147,804,-1.7,591,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18078,60473,10246,4105,0,1135.3,5.4,44031.75
1731,Texas,Schleicher,24,3162,3461,-8.6,3461,5.8,29.2,15.1,48.9,95.4,1.8,0.6,0.5,0.0,1.7,52.2,45.4,88.1,13.0,34.2,76.3,21.9,169,23.8,1492,73.8,8.1,86400,1078,3.05,24787,50648,22.8,54,508,12.1,273,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13063,10353,3770,333,1,1310.63,2.6,44031.75
1732,Texas,Scurry,85,17328,16921,2.4,16921,7.5,25.5,13.7,46.0,91.4,5.1,1.2,0.8,0.1,1.4,39.3,54.5,81.7,6.7,28.7,76.1,14.4,1065,16.0,7199,71.9,9.4,87200,5846,2.6,22860,47513,15.7,434,5743,6.0,1105,1408,0.0,3.6,0.0,0.0,12.7,18.4,0,0,199581,12443,20636,8,905.44,18.7,44031.75
1733,Texas,Shackelford,14,3343,3378,-1.0,3378,5.7,23.5,18.5,51.2,95.9,1.4,0.6,0.4,0.1,1.6,11.5,85.5,91.6,4.7,8.4,87.1,25.4,200,18.7,1755,75.1,7.1,66200,1445,2.29,25436,47277,16.1,129,1445,11.1,469,584,0.0,0.0,0.0,0.0,0.0,0.0,0,4120,14844,4764,1905,0,914.29,3.7,44031.75
1734,Texas,Shelby,90,25515,25448,0.3,25448,7.2,26.4,16.1,50.5,79.2,17.6,0.9,1.0,0.0,1.2,18.0,62.8,89.9,9.8,15.4,77.5,13.7,1826,23.1,11924,71.7,5.3,72000,9781,2.59,21126,37081,22.1,523,7005,-2.6,1669,1960,0.0,0.0,0.0,0.0,0.0,25.6,552023,97607,246528,9345,14912,15,795.58,32.0,44031.75
1735,Texas,Sherman,8,3084,3034,1.6,3034,7.0,27.8,14.0,47.7,95.4,1.2,1.6,0.6,0.0,1.2,42.2,55.3,83.1,17.8,33.9,77.0,20.0,180,13.7,1282,80.2,3.4,81900,949,3.15,21936,48185,13.7,61,449,11.1,229,138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10079,3486,0,10,923.04,3.3,44031.75
1736,Texas,Smith,1984,218842,209714,4.4,209714,7.0,24.9,15.5,51.7,78.1,17.9,0.8,1.5,0.1,1.6,18.7,60.7,81.2,9.1,16.9,85.2,24.5,15549,22.1,88440,67.0,17.1,120800,78459,2.64,25626,47432,16.7,5668,89369,3.7,17017,21265,7.2,0.0,0.0,0.0,6.9,22.2,5423538,922104,3110146,15706,337268,389,921.45,227.6,44031.75
1737,Texas,Somervell,63,8694,8490,2.4,8490,5.1,23.5,18.1,50.7,94.2,1.2,1.3,1.0,0.0,2.3,19.4,76.8,82.0,7.4,16.4,84.4,29.0,774,26.4,3714,73.8,5.4,139900,3193,2.58,28134,55269,9.3,195,3482,5.9,707,810,0.0,0.0,0.0,0.0,0.0,18.0,0,14819,55179,7164,23122,18,186.46,45.5,44031.75
1738,Texas,Starr,1631,62955,60968,3.3,60968,10.4,33.0,11.3,51.4,98.8,0.4,0.3,0.3,0.0,0.2,95.8,3.8,91.0,31.3,95.6,45.0,8.6,1007,21.2,19625,78.3,7.3,62900,15949,3.81,11584,24927,39.2,557,9955,0.8,6579,6656,0.0,0.0,1.9,0.0,73.2,26.1,0,0,445281,7306,26162,0,1223.18,49.8,44031.75
1739,Texas,Stephens,35,9405,9630,-2.3,9630,5.4,22.3,19.1,47.7,94.7,2.6,1.1,0.5,0.0,1.0,22.9,73.0,80.6,5.9,15.6,80.6,15.6,624,17.4,4926,75.1,7.8,72400,3509,2.5,20535,41728,18.8,255,2276,-4.0,850,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21378,78824,8334,6240,0,896.72,10.7,44031.75
1740,Texas,Sterling,4,1339,1143,17.1,1143,5.5,26.7,16.7,47.8,94.3,1.3,1.8,0.1,0.1,2.3,38.0,57.8,89.5,11.6,27.5,76.9,22.3,23,20.1,615,66.2,1.8,71900,458,2.88,20157,50543,15.1,46,406,17.0,186,186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,923.45,1.2,44031.75
1741,Texas,Stonewall,36,1403,1490,-5.8,1490,5.5,22.4,25.8,51.9,92.4,3.8,1.4,0.9,0.0,1.5,15.6,78.5,95.6,2.4,10.4,74.6,20.2,122,18.0,928,78.7,3.2,49900,578,2.27,24063,42429,16.6,48,426,13.6,152,205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8605,6254,0,0,916.31,1.6,44031.75
1742,Texas,Sutton,10,3972,4128,-3.8,4128,7.8,25.5,16.1,49.7,96.8,0.9,1.0,0.4,0.0,0.8,60.8,38.1,90.6,9.4,47.3,76.9,17.9,188,14.8,2023,65.1,8.4,80700,1445,2.79,27721,53806,7.3,139,1268,-4.4,402,0,0.0,0.0,0.0,0.0,0.0,0.0,0,29253,41916,9762,9712,0,1453.93,2.8,44031.75
1743,Texas,Swisher,78,7581,7854,-3.5,7854,6.8,25.4,18.1,47.7,88.4,8.3,1.4,0.4,0.1,1.4,42.1,48.8,78.5,5.5,25.2,78.3,16.3,616,16.7,3207,73.1,7.8,62600,2604,2.75,17880,36753,23.1,148,1043,0.1,465,582,0.0,0.0,0.0,0.0,10.7,29.6,0,42385,35247,4619,4002,0,890.16,8.8,44031.75
1744,Texas,Tarrant,35507,1945360,1809537,7.5,1809034,7.3,27.1,10.2,51.1,75.2,16.2,0.9,5.3,0.2,2.3,27.8,49.3,82.4,15.6,27.7,84.5,29.5,118263,26.0,739329,61.7,27.7,136400,659736,2.77,28266,56853,15.2,38782,729252,3.5,151025,158104,10.3,0.7,6.1,0.0,11.8,30.0,43337529,25801512,24931407,14582,3763516,8985,863.61,2094.7,44031.75
1745,Texas,Taylor,1421,135143,131510,2.8,131506,7.3,24.6,13.9,51.1,86.6,7.8,1.0,1.9,0.1,2.6,23.6,65.2,76.9,5.7,15.0,85.4,24.4,12003,16.0,56716,60.8,19.5,95800,49304,2.56,23141,44891,17.4,3379,53910,0.6,9461,12030,0.0,0.0,0.0,0.0,0.0,22.1,0,1079748,2063290,16305,246182,278,915.55,143.6,44031.75
1746,Texas,Terrell,64,927,984,-5.8,984,5.8,20.1,23.0,46.8,91.8,1.9,2.8,2.4,0.0,1.1,48.9,46.0,85.8,9.9,49.3,74.5,17.4,62,16.1,700,72.2,1.0,57000,403,2.08,31578,39479,10.0,16,74,-17.8,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3875,4226,0,0,2358.03,0.4,44031.75
1747,Texas,Terry,83,12739,12651,0.7,12651,7.9,26.9,14.6,47.2,91.9,5.2,1.1,0.6,0.0,1.2,53.2,41.3,79.7,9.8,35.9,69.1,15.5,490,20.0,4860,72.2,7.2,64900,4067,2.83,21201,37679,14.0,235,2423,-0.3,606,703,0.0,0.0,0.0,0.0,0.0,20.7,0,87341,133700,11012,9946,3,888.84,14.2,44031.75
1748,Texas,Throckmorton,16,1608,1641,-2.0,1641,4.7,21.5,25.3,51.0,96.5,1.1,0.9,0.4,0.0,1.1,11.9,85.3,94.9,4.3,7.0,80.1,19.8,137,23.4,1079,72.7,3.8,57500,758,2.11,24086,39286,13.7,49,270,12.0,204,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3416,6813,4195,0,0,912.55,1.8,44031.75
1749,Texas,Titus,175,32506,32334,0.5,32334,8.0,29.2,13.2,50.5,84.8,10.3,2.4,1.0,0.2,1.3,41.5,46.8,86.7,19.3,36.2,72.1,13.8,1752,18.2,12071,71.8,10.7,91600,10725,2.98,19356,42939,22.0,634,13703,-3.4,1636,2249,0.0,0.0,0.0,0.0,0.0,0.0,1291453,0,425109,14594,40665,22,406.05,79.6,44031.75
1750,Texas,Tom Green,1234,116608,110224,5.8,110224,6.8,23.6,14.5,50.3,90.8,4.6,1.1,1.3,0.1,2.0,38.1,55.1,74.9,6.9,24.0,82.6,21.6,8975,16.9,47698,64.2,18.8,99000,42286,2.5,23712,44545,16.2,2738,39341,6.2,7901,10356,0.0,1.2,0.0,0.0,0.0,24.3,0,0,0,0,0,629,1521.97,72.4,44031.75
1751,Texas,Travis,73889,1151145,1024301,12.4,1024266,6.9,23.0,8.4,49.6,80.7,8.9,1.3,6.5,0.1,2.4,33.9,49.7,76.5,17.8,31.3,87.0,44.9,53933,24.1,474929,51.8,39.8,219200,411876,2.53,33206,58025,17.4,31086,514749,4.9,101952,103385,3.9,0.9,5.0,0.0,13.2,28.2,28294664,14119812,13879471,14302,2833744,12673,990.2,1034.4,44031.75
1752,Texas,Trinity,117,14224,14675,-3.1,14585,4.7,19.6,25.3,51.8,87.3,9.8,0.8,0.4,0.0,1.6,9.2,78.7,92.6,4.2,6.7,81.3,9.9,1421,32.5,8747,81.4,3.7,80100,5091,2.81,18730,34555,16.1,182,1766,6.3,893,845,0.0,0.0,0.0,0.0,0.0,0.0,0,34025,57024,4067,11928,6,693.61,21.0,44031.75
1753,Texas,Tyler,139,21418,21766,-1.6,21766,5.3,19.4,20.6,45.9,86.1,11.5,0.8,0.4,0.0,1.3,7.7,79.2,88.5,1.8,6.9,82.8,11.8,1909,32.7,10604,82.6,2.9,75100,8224,2.37,19612,39940,17.4,258,2384,17.0,1092,1339,0.0,0.0,0.0,0.0,0.0,0.0,0,70499,114973,5665,9783,1,924.5,23.5,44031.75
1754,Texas,Upshur,269,40354,39318,2.6,39309,6.3,24.0,17.1,50.5,87.8,8.5,1.1,0.5,0.0,2.0,7.9,80.8,87.2,3.3,5.8,82.5,13.3,3528,27.6,16750,78.3,7.1,89400,14286,2.73,22483,46600,15.8,464,4409,-4.0,2725,3201,0.0,0.0,0.0,0.0,0.0,0.0,0,58405,216729,5777,20243,21,582.95,67.4,44031.75
1755,Texas,Upton,45,3454,3349,3.1,3355,8.2,28.5,13.8,49.0,92.4,2.7,2.9,0.4,0.0,1.7,52.8,43.3,83.0,12.5,41.0,73.9,11.5,158,18.5,1549,73.9,2.1,48500,1218,2.67,22953,51750,17.1,86,1127,9.8,283,157,0.0,0.0,0.0,0.0,0.0,0.0,0,21753,16720,5618,0,1,1241.32,2.7,44031.75
1756,Texas,Uvalde,762,27117,26405,2.7,26405,7.6,27.8,16.0,50.7,96.0,1.2,1.1,0.7,0.1,0.9,70.2,27.9,87.8,9.7,53.4,69.1,14.5,1426,17.7,11017,71.1,7.0,68600,8619,3.01,17479,34902,26.5,622,6964,1.3,2554,2692,0.0,0.0,0.0,0.0,47.8,0.0,203651,120737,322212,12137,39907,13,1551.95,17.0,44031.75
1757,Texas,Val Verde,768,48974,48879,0.2,48879,8.3,28.9,13.8,49.2,95.2,2.0,0.9,0.8,0.2,1.0,80.4,16.8,85.3,23.3,72.2,67.0,15.3,2980,18.8,18803,66.7,15.9,91900,15082,3.14,17867,40450,22.1,765,10352,0.4,2735,3687,0.0,0.0,0.0,0.0,61.5,0.0,0,39272,524418,11036,58971,63,3144.75,15.5,44031.75
1758,Texas,Van Zandt,377,52910,52582,0.6,52579,5.6,23.5,19.8,50.9,93.8,3.1,1.0,0.5,0.1,1.6,10.2,84.4,89.5,4.4,8.0,81.2,13.5,4789,33.2,22876,77.9,4.5,96900,19064,2.71,21920,43439,16.4,836,7950,-0.7,4076,4434,0.0,0.0,0.0,0.0,0.0,24.8,119886,50115,410538,7915,32941,89,842.56,62.4,44031.75
1759,Texas,Victoria,1118,91081,86793,4.9,86793,7.2,25.8,14.6,50.9,89.4,6.9,0.9,1.4,0.1,1.4,45.3,46.2,80.6,5.6,24.8,81.8,16.3,6105,20.3,36032,65.4,19.3,110200,32072,2.71,24700,50364,16.9,2373,34376,9.0,5993,8164,0.0,0.0,3.5,0.0,22.1,23.2,0,651068,1434272,16648,130821,835,882.14,98.4,44031.75
1760,Texas,Walker,788,69789,67861,2.8,67861,4.2,15.6,11.4,41.2,73.4,23.1,0.8,1.2,0.1,1.4,17.8,57.1,80.9,7.3,15.7,81.7,17.9,5028,24.0,24937,57.0,26.0,109900,20558,2.26,16330,37617,26.0,946,11331,0.9,3745,4125,0.0,0.0,0.0,0.0,7.5,29.0,0,0,626334,9835,73827,222,784.17,86.5,44031.75
1761,Texas,Waller,557,46820,43237,8.3,43205,6.3,24.0,11.5,50.2,70.5,25.6,1.6,0.8,0.1,1.4,29.8,43.3,85.5,12.9,23.7,80.9,19.0,2256,31.0,16122,67.9,12.2,133400,13601,2.97,22412,50097,20.4,699,10266,4.6,3205,3430,5.6,0.0,0.0,0.0,0.0,22.8,0,451592,593065,16554,24703,82,513.43,84.1,44031.75
1762,Texas,Ward,147,11625,10658,9.1,10658,8.0,28.0,14.1,50.3,90.8,4.9,1.7,0.7,0.1,1.8,51.5,42.2,86.4,7.3,35.4,71.9,12.5,854,18.5,4734,72.2,10.6,57300,3938,2.69,22278,42568,20.4,299,3748,8.6,681,980,0.0,0.0,0.0,0.0,0.0,0.0,0,52031,94619,9327,8862,19,835.6,12.8,44031.75
1763,Texas,Washington,275,34438,33708,2.2,33718,5.9,21.6,19.8,50.7,78.5,18.0,0.5,1.8,0.0,1.1,15.1,64.8,87.9,6.9,13.9,80.9,23.5,2401,19.8,15702,69.2,12.0,147800,12244,2.61,23070,44858,14.9,882,12488,0.2,2870,3393,0.0,0.0,0.0,0.0,4.2,29.9,762771,0,509916,15900,41272,85,603.95,55.8,44031.75
1764,Texas,Webb,6177,266673,250304,6.5,250304,10.0,34.0,8.7,51.2,97.6,0.7,0.6,0.7,0.0,0.4,95.2,3.7,84.8,27.6,91.3,64.2,17.2,5997,21.7,78048,64.0,20.7,108800,67372,3.74,14553,39449,31.4,5091,71445,2.0,22688,21217,0.0,0.9,2.1,0.0,69.4,25.8,242392,1472069,2913533,12621,317331,1719,3361.48,74.5,44031.75
1765,Texas,Wharton,223,41168,41280,-0.3,41280,6.7,25.9,15.8,50.7,83.6,14.1,0.7,0.6,0.1,0.9,39.7,45.8,92.3,8.4,26.6,74.7,14.6,2001,22.9,17371,68.0,12.7,95600,14517,2.8,20310,40411,18.8,982,11541,-2.3,3039,3574,0.0,0.0,0.0,0.0,0.0,30.1,463995,541129,466705,11439,45912,19,1086.15,38.0,44031.75
1766,Texas,Wheeler,23,5714,5410,5.6,5410,6.9,26.4,17.2,48.9,93.2,2.8,1.5,0.7,0.0,1.7,27.3,67.9,83.5,11.2,19.3,80.5,18.4,319,18.4,2715,72.5,2.2,76600,2319,2.35,30097,51766,14.3,200,1764,-30.3,508,626,0.0,0.0,0.0,0.0,0.0,0.0,0,25835,46067,9676,9333,0,914.52,5.9,44031.75
1767,Texas,Wichita,1544,132355,131669,0.5,131500,6.6,22.8,13.8,48.4,83.0,10.9,1.3,2.2,0.1,2.5,18.3,66.6,79.5,6.8,12.9,85.2,20.1,11953,15.5,56040,62.4,20.3,89800,48305,2.45,22905,45086,15.6,3150,45010,-2.3,7730,10873,0.0,0.0,3.1,0.0,6.7,26.1,1492453,548021,1715924,13382,254849,143,627.78,209.5,44031.75
1768,Texas,Wilbarger,75,12973,13535,-4.2,13535,6.7,23.6,16.9,51.0,86.6,8.7,1.5,1.0,0.1,2.0,28.7,59.9,85.2,4.3,14.7,79.0,16.5,896,13.1,6275,68.3,13.8,62000,5161,2.44,20373,41658,20.7,297,3632,-2.5,707,933,0.0,0.0,3.2,0.0,0.0,0.0,0,0,170215,12382,16052,2,970.84,13.9,44031.75
1769,Texas,Willacy,657,21903,22134,-1.0,22134,6.5,25.3,12.6,45.4,95.3,2.7,0.7,0.8,0.1,0.5,87.7,9.4,90.4,15.7,45.4,62.2,8.8,1081,18.0,7118,77.9,8.3,48800,5499,3.59,11313,25886,40.0,191,2331,-11.4,1327,1439,0.0,0.0,0.0,0.0,56.8,30.0,0,0,122890,6040,13211,98,590.55,37.5,44031.75
1770,Texas,Williamson,14501,489250,422649,15.8,422679,6.8,27.1,10.9,50.9,83.6,6.8,0.9,6.0,0.1,2.6,23.9,61.7,81.3,10.9,20.7,92.0,38.0,33319,26.0,175677,68.6,20.3,178900,154948,2.82,31070,71803,7.0,8908,137138,7.5,34913,33853,4.0,0.0,5.9,0.0,10.8,30.5,1647635,1525162,9918009,26573,583644,4706,1118.3,378.0,44031.75
